5.431041526573257006e-01 2.271944549915864281e-02 -1.899574895230359273e-01 -1.675343199740143563e-01 -2.794398944322517009e-01 -2.815377970218780890e-01 -2.728254238427033074e-01 -3.765679888112512530e-01 -2.693616175777583388e-01 -5.510950879867666102e-02 -3.002629485933986375e-01 -1.037148732121436323e+00 -9.976987772435487178e-01 -8.911212648343905807e-01 -9.891395261592711430e-01 -6.124949409757011187e-01 -7.762759570204487147e-01 -8.688344515491173148e-01 -9.205255321403902347e-01 -9.258446922789985711e-01 -7.768501745398735947e-01 -1.410352850387408097e+00 -1.316421067288523705e+00 -1.371090528834433053e+00 -1.535876753988635990e+00 -1.575932152253677776e+00 -1.515232435900086161e+00 -1.605746400331120816e+00 -1.235999528801047465e+00 -1.427820536207709434e+00 -1.472873180933897963e+00 -2.213198443451618314e+00 -2.194059120577260824e+00 -1.940115388957685205e+00 -2.512216350958075939e+00 -2.350186324683474659e+00 -2.120967299807563045e+00 -2.439971530036673109e+00 -1.938278842427366255e+00 -2.386861764064351021e+00 -2.182280431889982886e+00
2.891872138818625704e+00 2.704440095568887870e+00 2.808262357537711473e+00 2.783508618535925461e+00 2.860655291290812308e+00 2.743452134587908375e+00 2.886610946704526004e+00 2.784343691648186514e+00 2.837180035005387069e+00 2.826833743012177269e+00 2.938732834882861855e+00 2.749520640385358039e+00 2.752971894867537461e+00 2.745189754475277688e+00 2.810704361178553601e+00 3.146014480905654498e+00 3.010487744046674852e+00 3.070563926654273690e+00 2.901570088699883865e+00 2.975943164779949246e+00 3.025028647898064804e+00 2.791828134024264774e+00 2.938017271349857129e+00 2.813140415961796759e+00 2.731203512591011240e+00 2.822825721638413388e+00 2.756411279147562343e+00 2.497217949498818701e+00 2.438815551314148511e+00 2.644832136210869766e+00 2.191200473911086188e+00 2.437635610184602175e+00 2.399123029116447370e+00 2.425758986126404615e+00 2.570133409901658172e+00 2.481522560165341673e+00 2.445866109249505538e+00 2.564949365153844418e+00 2.337117086196995874e+00 2.385534185178776578e+00 2.334502705648214604e+00
2.632712848270498451e+00 2.628961906165240059e+00 2.616863460005256936e+00 2.529886662423724175e+00 2.458965436700911500e+00 2.515257352525170464e+00 2.581242195139493933e+00 2.639429291381283793e+00 2.602689692851791303e+00 2.633461351294077879e+00 2.498699980139514221e+00 2.399787430024132640e+00 2.393149188543272743e+00 2.496557275244783547e+00 2.412466632405198208e+00 2.524894971566350232e+00 2.574121911946900987e+00 2.511037937016645127e+00 2.360264214020251661e+00 2.495698906100440873e+00 2.455842525423177491e+00 -5.570148316899261598e-01 -1.008999855692745973e+00 -1.519825296601660547e+00 -1.365674682080497027e+00 -9.136897008234793338e-01 -1.114360340874390509e+00 -1.407347361807168129e+00 -1.760987228743288835e+00 -1.823507548187988325e+00 -2.549443890926390566e+00 -1.731134282705897087e+00 -3.178051430350825601e+00 -1.407347361807168129e+00 -3.178051430350825601e+00 -1.760987228743288835e+00 -2.313055382335535981e+00 -2.212972020019062125e+00 -2.692544537644258718e+00 -3.311582480119086735e+00 -2.859598353776388713e+00
2.038957244906101973e+00 1.731383696498023372e+00 1.691945437736809943e+00 1.656113070092177786e+00 1.744589170277817125e+00 1.619624777538390514e+00 1.822013893755835223e+00 1.808120922538555275e+00 1.766995767667520978e+00 1.743395852734636708e+00 1.819250697789881688e+00 1.823668153825134475e+00 1.874685927363922255e+00 1.874685927363922255e+00 1.954164640779531004e+00 2.279801929293915563e+00 2.132610221413264728e+00 2.277004724701511051e+00 2.212652928175051326e+00 2.257916128336701522e+00 2.332508330394971630e+00 2.159352984227587147e+00 2.168370884875990168e+00 2.287454140469209030e+00 2.011027501890902958e+00 1.878344149312875411e+00 2.091316163452993759e+00 2.012853152761513886e+00 1.929689606415812886e+00 1.824769475504585348e+00 1.451525924871106765e+00 1.783190453313051149e+00 1.761734136209234691e+00 1.929193943463668903e+00 1.844388633080488837e+00 1.802509235626047701e+00 1.825319681836968577e+00 1.893872411403925371e+00 1.807561168824752151e+00 1.939060821593636241e+00 1.852986214115327934e+00
1.697652287568248042e+00 1.748233221586287689e+00 1.707773831281850230e+00 1.436406426325309571e+00 1.822755585755008179e+00 1.684339239163919144e+00 1.613872529413470369e+00 1.672934242762779355e+00 2.200921450287656178e+00 2.226423742819848783e+00 2.966989809834134739e+00 -2.513142997094858222e-01 -3.966515234619409636e-02 -2.231434263142175745e-01 -3.101547919402126152e-01 3.815186222105624442e-02 -4.480245660052336043e-01 -5.485657786719297935e-01 -7.741160262261660430e-01 -4.567582446009906816e-01 -8.235087705751136244e-01 -1.364315063096844138e+00 -1.758969065760071393e+00 -1.974080306022268694e+00 -1.727220385590642060e+00 -1.555370217479726369e+00 -1.149905267266236431e+00 -2.484905449788720411e+00 -2.014902270542545892e+00 -1.860751697858070264e+00 -2.484905449788720411e+00 -2.628006108814247455e+00 -2.248516924355797642e+00 -2.302584092994545806e+00 -2.995730273555990752e+00 -1.431756316592084355e+00 -1.974080306022268694e+00 -1.696448743969333428e+00 -1.132513529999011448e+00 -2.359742448011025395e+00 -2.628006108814247455e+00
1.528485308276803512e+00 1.401861535971137496e+00 1.508161835750141178e+00 1.534385030276424589e+00 1.525225563277099239e+00 1.670559981689942353e+00 1.725005386143460440e+00 1.698901959166472242e+00 1.870857260737973871e+00 1.836665896525317310e+00 1.447480601396886835e+00 -1.028800918354601412e+00 -8.801177593620378437e-01 -8.605731679558746849e-01 -1.021196321088858605e+00 -7.890029917861117736e-01 -8.967018833454933890e-01 -1.091813867986853426e+00 -1.415361739796898277e+00 -1.613538578123646650e+00 -1.344871890070461706e+00 -2.908264415274393944e+00 -2.377636918769949315e+00 -2.725943163896593191e+00 -3.824552398407364162e+00 -2.536701427547927157e+00 -2.589811183927795746e+00 -2.571792702223787419e+00 -2.438261473215135311e+00 -2.685121230459579955e+00 -3.229847344317164914e+00 -3.419088817376703116e+00 -4.651225081457591948e+00 -3.301306121071192479e+00 -3.100635919210516622e+00 -3.601409763339376457e+00 -3.195945876894147553e+00 -3.958083136570813565e+00 -3.070783021390460998e+00 -3.339046344638374020e+00 -2.812954402060686920e+00
1.627059533434574767e+00 1.421768773442236622e+00 1.259092131938182257e+00 1.243193546325370713e+00 1.087439021777849124e+00 1.335001093048129084e+00 1.124207868348047645e+00 1.268511353588506640e+00 1.227038106572892584e+00 1.271631480837133621e+00 1.419084208136429659e+00 1.471452192419380856e+00 1.618287547534871251e+00 1.243193546325370713e+00 1.163150841055680340e+00 1.363821530836013540e+00 1.427116379640145594e+00 1.607213237456532440e+00 1.402823687661264751e+00 1.540445062375720209e+00 1.476541261810308203e+00 1.887069664183894879e+00 2.110886386500549161e+00 2.097336043834694408e+00 2.004478516679434552e+00 2.029609181070646251e+00 2.471858942838301321e+00 2.523058423773766989e+00 2.582738906581710125e+00 2.596083558223770016e+00 2.446204329431137303e+00 3.102092294040405207e+00 3.095074721413417329e+00 2.824020901808727224e+00 2.888518194812704554e+00 2.758602486603069615e+00 2.792527511970229082e+00 2.757193043108775221e+00 2.994620549706862089e+00 2.523949292422425383e+00 3.033349141940707039e+00
2.890371763451720089e+00 2.806111420322380923e+00 2.714092522184678558e+00 2.796911723479816647e+00 2.567277654895546490e+00 2.675193042833787782e+00 2.875104291406402002e+00 2.842086522567091489e+00 2.541363366331552243e+00 2.543747157668076575e+00 2.732003448633578468e+00 2.749599210410431205e+00 2.617174625666635723e+00 2.477302058799727202e+00 2.854378161007421699e+00 3.242829069796019148e+00 3.176790410473107951e+00 3.253423636186258072e+00 2.817040490788875751e+00 2.502429008668788146e+00 2.314633441390459456e+00 2.569600536293879856e+00 2.681436559430593114e+00 2.406125780951279491e+00 2.425070867024520016e+00 2.474754286742349763e+00 2.386814836213999147e+00 2.381228229556856313e+00 2.406125780951279491e+00 2.302585102994045396e+00 1.924027452407575556e+00 2.098203830403016834e+00 2.804278239251809968e+00 3.682037924814382190e+00 3.669758415215420566e+00 3.134175828529453423e+00 3.332204513746632735e+00 3.056000330275670418e+00 2.443663699938161571e+00 2.344134105499941167e+00 3.019685519458140899e+00
2.772588728489781218e+00 9.999999505838704365e-08 1.098612322001442321e+00 -1.611809565095832042e+01 1.609437932434100160e+00 9.999999505838704365e-08 1.098612322001442321e+00 2.197224588447330262e+00 2.079441554179835894e+00 2.197224588447330262e+00 2.639057336758115824e+00 1.098612322001442321e+00 2.564949365153844418e+00 2.079441554179835894e+00 3.433987207710952561e+00 4.521788578135996772e+00 4.077537445600635024e+00 4.700480366701507151e+00 3.583518941233887922e+00 4.700480366701507151e+00 4.905274779179170430e+00 4.343805423152384826e+00 4.990432587459008751e+00 5.323009979626212917e+00 5.318119994334412404e+00 5.170483995606333316e+00 4.820281566411488861e+00 5.327876169275017837e+00 4.795790546423186917e+00 4.356708827971642606e+00 4.488636370855735080e+00 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01
2.803360386967141071e+00 2.431417973628222651e+00 1.963609740189801833e+00 2.397895281889279584e+00 1.945910163341027621e+00 2.630088666839705436e+00 2.495269445070969372e+00 2.810907592556955326e+00 2.748872202022464961e+00 2.630088666839705436e+00 2.463853249100806053e+00 1.386294386119890421e+00 2.197224588447330262e+00 2.211017910427459210e+00 1.963609740189801833e+00 2.315007622869146076e+00 2.224623562335144467e+00 2.869318354372091484e+00 2.574518816096734941e+00 2.682732399955527036e+00 2.716349010528475549e+00 3.140914287722813114e+00 3.457892728488307199e+00 3.986666550280060228e+00 3.746558568060496253e+00 3.701301976581629294e+00 4.731802837802514539e+00 5.161924742215547646e+00 4.147095129188657303e+00 4.045241850964916175e+00 3.719651115204932523e+00 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01 -1.611809565095832042e+01
